County,Position,Place ID,Title,Link,Rating,Reviews Count,Categories,Price,Phone,Snippet,Thumbnail
Roscommon County,8,G6t7Sp6Jwg-jeYlApC9c3Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-lewiston-lewiston-2?osq=supermarket,4.2,5,Grocery,$$,(989) 786-4519,We enjoy having such a home town store with great selection of fresh produce and friendly faces.,https://s3-media0.fl.yelpcdn.com/bphoto/PEG1X7zqMNQTtJ0bKIPagw/348s.jpg
Roscommon County,9,2N_kZuSoGYvuuKxAVoFIXw,Walraven’s Country Garden Fruit Market,https://www.yelp.com/biz/walravens-country-garden-fruit-market-harrison?osq=supermarket,3.8,9,"Grocery, Fruits & Veggies, Ice Cream & Frozen Yogurt",$$,(989) 539-3565,There is always a good selection of veggies and it's cheaper than the veggies at a supermarket.,https://s3-media0.fl.yelpcdn.com/bphoto/K8_CpltLJAUq1mgjwO8sQA/348s.jpg
Roscommon County,10,oB6l0hMBYjFV942bscUmVA,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-harrison?osq=supermarket,2.2,5,Grocery,N/A,(989) 539-2108,"Don't rape us OR your everyday neighbors. You guys may be the only big local grocery store, along...",https://s3-media0.fl.yelpcdn.com/bphoto/EFHmLvwl-TFCxlxQXXhwIA/348s.jpg
Crawford County,1,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=supermarket,2.5,15,Grocery,$$,(989) 348-5011,Friendly grocery store had everything we needed for our fishing/kayaking trip on the Au Sable...,https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Crawford County,2,G6t7Sp6Jwg-jeYlApC9c3Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-lewiston-lewiston-2?osq=supermarket,4.2,5,Grocery,$$,(989) 786-4519,We enjoy having such a home town store with great selection of fresh produce and friendly faces.,https://s3-media0.fl.yelpcdn.com/bphoto/PEG1X7zqMNQTtJ0bKIPagw/348s.jpg
Crawford County,3,XfnrobQ6km-V4ZgrMMCRDg,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-houghton-lake?osq=supermarket,3.0,2,Grocery,$,(989) 366-5285,This is the nicest grocery store in the Houghton Lake/Prudenville area.,https://s3-media0.fl.yelpcdn.com/bphoto/EYG_NF2xQhleuk2M1FtCqQ/348s.jpg
Crawford County,4,w1_yC-CSBpUotBIZ4CGhfQ,Rogers Family Foods,https://www.yelp.com/biz/rogers-family-foods-hale?osq=supermarket,4.3,9,"Donuts, Bakeries, Grocery",$$,(989) 728-2711,"I love small town supermarkets and that's what this place is. Very clean, friendly staff, and it...",https://s3-media0.fl.yelpcdn.com/bphoto/OIWwfzZ73yTDE422Fvpflw/348s.jpg
Crawford County,5,leO0XctO3XSWPYnJEi8b4Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-boyne-city-3?osq=supermarket,2.4,14,Grocery,$$,(231) 582-6654,This is a really nice little grocery store. The selection is not bad and the prices are well within...,https://s3-media0.fl.yelpcdn.com/bphoto/XLYYKvoNH8NwUDX4pUZ3dw/348s.jpg
Crawford County,6,g4yJXVLFghKFlbTXJbTamg,Country Corners,https://www.yelp.com/biz/country-corners-mio?osq=supermarket,4.5,2,Grocery,$$,(989) 826-6063,You will NEVER pay the prices for supermarket spices again. They also have a section with scratch...,https://s3-media0.fl.yelpcdn.com/bphoto/XHj5CIoU1y7-guVgXOeybA/348s.jpg
Crawford County,7,bZmBMQWK2Tvr31OseZPAhA,Save A Lot,https://www.yelp.com/biz/save-a-lot-houghton-lake?osq=supermarket,5.0,2,"Grocery, Discount Store",$,(989) 422-7227,"This store is probably the only ""supermarket"" in this part of HL that actually has a good selection...",https://s3-media0.fl.yelpcdn.com/bphoto/pqg_nuHFEHg_4yXnQm-L6w/348s.jpg
Crawford County,8,7WC0KFI8hUqnPYR3U_3c6A,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-roscommon-2?osq=supermarket,2.3,7,Grocery,$$,(989) 275-8426,Typical up north grocery store. Quite a variety and the prices are not bad.,https://s3-media0.fl.yelpcdn.com/bphoto/4bc0D44g1aGcZ2ajBn29OA/348s.jpg
Crawford County,9,43qdr81rr0cyyjlEoxAQPw,Village Market,https://www.yelp.com/biz/village-market-elk-rapids?osq=supermarket,4.3,9,Grocery,$$,(231) 264-5629,"Although their supermarket layout is a nightmare, they have most everything you need/want.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Crawford County,10,ruodpH36z0j2QLAzlOyn9Q,Family Fare,https://www.yelp.com/biz/family-fare-mancelona-4?osq=supermarket,4.0,1,Grocery,N/A,(231) 587-8202,"Was in the area and stopped here twice on the way to the place we were staying. Store is small, but is well stocked with what we needed. The location has a…",https://s3-media0.fl.yelpcdn.com/bphoto/3v18seou_qmnqQlCQX-pBQ/348s.jpg
Missaukee County,1,XfnrobQ6km-V4ZgrMMCRDg,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-houghton-lake?osq=supermarket,3.0,2,Grocery,$,(989) 366-5285,This is the nicest grocery store in the Houghton Lake/Prudenville area.,https://s3-media0.fl.yelpcdn.com/bphoto/EYG_NF2xQhleuk2M1FtCqQ/348s.jpg
Missaukee County,2,ukaxjX8ezHzVfbrSiJ4F5A,Ebels General Store,https://www.yelp.com/biz/ebels-general-store-falmouth?osq=supermarket,4.3,17,"Grocery, Women's Clothing, Meat Shops",$$$,(231) 826-3333,"Ebel's is like a retail oasis here: It's a supermarket, a hardware and outdoor equipment store...",https://s3-media0.fl.yelpcdn.com/bphoto/3CPliFGT8jtN8ZlkAd9Icw/348s.jpg
Missaukee County,3,bZmBMQWK2Tvr31OseZPAhA,Save A Lot,https://www.yelp.com/biz/save-a-lot-houghton-lake?osq=supermarket,5.0,2,"Grocery, Discount Store",$,(989) 422-7227,"This store is probably the only ""supermarket"" in this part of HL that actually has a good selection...",https://s3-media0.fl.yelpcdn.com/bphoto/pqg_nuHFEHg_4yXnQm-L6w/348s.jpg
Missaukee County,4,MlAv6RGZ1UnR1z_aw74cdQ,Meijer,https://www.yelp.com/biz/meijer-traverse-city?osq=supermarket,3.3,46,"Grocery, Department Stores, Bakeries",$$,(231) 941-1543,Best supermarket/department store...they have about everything except hunting supplies!!!,https://s3-media0.fl.yelpcdn.com/bphoto/LxLubEXUzmbNhkG1WxP8cw/348s.jpg
Missaukee County,5,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=supermarket,2.5,15,Grocery,$$,(989) 348-5011,Friendly grocery store had everything we needed for our fishing/kayaking trip on the Au Sable...,https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Missaukee County,6,G6t7Sp6Jwg-jeYlApC9c3Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-lewiston-lewiston-2?osq=supermarket,4.2,5,Grocery,$$,(989) 786-4519,We enjoy having such a home town store with great selection of fresh produce and friendly faces.,https://s3-media0.fl.yelpcdn.com/bphoto/PEG1X7zqMNQTtJ0bKIPagw/348s.jpg
Missaukee County,7,43qdr81rr0cyyjlEoxAQPw,Village Market,https://www.yelp.com/biz/village-market-elk-rapids?osq=supermarket,4.3,9,Grocery,$$,(231) 264-5629,"Although their supermarket layout is a nightmare, they have most everything you need/want.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Missaukee County,8,6rGREyKFyiyWEEariXjNFA,ALDI,https://www.yelp.com/biz/aldi-traverse-city?osq=supermarket,3.4,14,"Grocery, Fruits & Veggies, Organic Stores",$,(855) 955-2534,ALDI claims to save shoppers up to 50% over supermarket prices. So how do they keep their prices...,https://s3-media0.fl.yelpcdn.com/bphoto/_IpthUYxRVrI2cK8lg1pUw/348s.jpg
Missaukee County,9,oB6l0hMBYjFV942bscUmVA,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-harrison?osq=supermarket,2.2,5,Grocery,N/A,(989) 539-2108,"Don't rape us OR your everyday neighbors. You guys may be the only big local grocery store, along...",https://s3-media0.fl.yelpcdn.com/bphoto/EFHmLvwl-TFCxlxQXXhwIA/348s.jpg
Missaukee County,10,WDMefzrJk1s0Da9k9hHK5g,Tom’s Food Markets - 14th Street,https://www.yelp.com/biz/toms-food-markets-14th-street-traverse-city-2?osq=supermarket,3.3,7,"Grocery, Beer, Wine & Spirits, Delis",N/A,(231) 946-4115,"It's much more convenient than going to the supermarket metropolis with 1,000 other people.",https://s3-media0.fl.yelpcdn.com/bphoto/SaIE9Invq1Eo4V5oRgcn1A/348s.jpg
Jackson County,1,ftpd5islBH63WidqRSyOAg,Hanover Market,https://www.yelp.com/biz/hanover-market-hanover?osq=supermarket,3.5,2,Grocery,$$$,(517) 563-8291,Their prices are high but you're essentially paying for convenience as the closest real supermarket...,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Jackson County,2,ypSACNXJBh4emVoKGi0H0g,Polly’s Food Service,https://www.yelp.com/biz/pollys-food-service-jackson-3?osq=supermarket,2.0,3,Grocery,$$,(517) 783-4226,Prices are comparable to typcial Michigan supermarkets.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Jackson County,3,hIz93eaJzZ9QX7V8fZgYPQ,International Supermarket,https://www.yelp.com/biz/international-supermarket-lansing?osq=supermarket,5.0,1,Grocery,N/A,(517) 853-0511,"I like their fresh pita. They got desert, meat, and groceries. Any thing you need they got it.",https://s3-media0.fl.yelpcdn.com/bphoto/RaakIqPxHSmEG0ALkg3KPw/348s.jpg
Jackson County,4,XNCz4BoyazIbpe3WJvrfeA,Monticello’s Market & Butcher Block,https://www.yelp.com/biz/monticellos-market-and-butcher-block-haslett?osq=supermarket,4.7,34,"Butcher, Grocery",$$,(517) 339-9670,The fruit and vegetables are not of the variety of supermarkets but they are the most common things...,https://s3-media0.fl.yelpcdn.com/bphoto/dN_y-s9-_7QWxdhTRnHncA/348s.jpg
Jackson County,5,7POjLth-dPwxHGMt_ZiGGg,Carl’s Supermarket,https://www.yelp.com/biz/carls-supermarket-dimondale?osq=supermarket,4.0,3,Grocery,N/A,(517) 646-0188,This is a hometown friendly grocery store with great customer service from all the workers.,https://s3-media0.fl.yelpcdn.com/bphoto/dhMk9jGcbziMzjr3CaJctg/348s.jpg
Jackson County,6,REx3PQp3j1DVOdiemX1A0Q,Meijer,https://www.yelp.com/biz/meijer-lansing?osq=supermarket,2.3,21,"Department Stores, Grocery, Bakeries",$$,(517) 321-1302,a supermarket on crack. kind of has the feel of a costco or bj's except not as cheap. they've got...,https://s3-media0.fl.yelpcdn.com/bphoto/0-juXPe0J6xtg2QAEzeOGA/348s.jpg
Jackson County,7,2MR1_BjNuYLLsfnh2iClxw,Horrock’s Farm Market,https://www.yelp.com/biz/horrocks-farm-market-lansing?osq=supermarket,4.6,251,Farmers Market,$$,(517) 323-3782,"Pretty good sushi for a supermarket, too! I'm not from around here, but I do stop in whenever I'm...",https://s3-media0.fl.yelpcdn.com/bphoto/ch6I6yzgPNb5l_M3WZxltg/348s.jpg
Jackson County,8,dV-BJJ51mtMcDfpf3s_yPA,Great Giant Supermarket,https://www.yelp.com/biz/great-giant-supermarket-lansing?osq=supermarket,5.0,1,"Grocery, Beverage Store, Meat Shops",N/A,(517) 657-7755,"They have an excellent selection of meat (beef, pork and poultry) and great sales.",https://s3-media0.fl.yelpcdn.com/bphoto/4RBr1iLAUfBigpsuKUQSZQ/348s.jpg
Jackson County,9,f-kAzgL8BlRuZzV2ZhcJ2Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-marshall?osq=supermarket,2.0,6,"Grocery, Shopping Centers",N/A,(269) 781-8962,It's not fancy but it got the job done. This supermarket has a decent sized parking lot and the cart...,https://s3-media0.fl.yelpcdn.com/bphoto/Zo9DGPsNlSgc2bgrCJnyoQ/348s.jpg
Jackson County,10,v-eDp8NLiONw-EkKaZb5Dw,Whole Foods Market,https://www.yelp.com/biz/whole-foods-market-east-lansing-2?osq=supermarket,3.6,46,"Organic Stores, Grocery, Health Markets",$$,(517) 319-2000,If you live near downtown East Lansing it is the only real supermarket nearby.,https://s3-media0.fl.yelpcdn.com/bphoto/uvvHHAnqCu-EHA3OMOPh7w/348s.jpg
Cass County,1,z_iIwt1ibQKvRv4KdX5rLQ,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-dowagiac?osq=supermarket,2.0,7,Grocery,$$$,(269) 782-3258,few options (La Perla is small but also has amazing Mexican hot food) Few organic options Clean...,https://s3-media0.fl.yelpcdn.com/bphoto/mes0nSXCdOYmd4an1aOAIw/348s.jpg
Cass County,2,cArAun8BjowaCUxSiAlUhw,Martin’s Super Market,https://www.yelp.com/biz/martins-super-market-elkhart?osq=supermarket,2.8,11,Grocery,$,(574) 264-6505,"And let's not forget the unlimited options of food and beverages since this is a grocery store, deli...",https://s3-media0.fl.yelpcdn.com/bphoto/-KZ3L0zFKb5X-NlQskjgaA/348s.jpg
Cass County,3,rXIl0Un89K9T0ZKawSi8kw,Martin’s Super Market,https://www.yelp.com/biz/martins-super-market-south-bend-4?osq=supermarket,3.5,34,Grocery,$$,(574) 272-6922,Martins supermarket is definitely better than other options. It is an amazing tailgate place with...,https://s3-media0.fl.yelpcdn.com/bphoto/RgSr1nMhq1tp-0_EdCg-_g/348s.jpg
Cass County,4,-3qJTaGiw_9RG2315VgwOg,Meijer,https://www.yelp.com/biz/meijer-mishawaka-2?osq=supermarket,2.8,33,"Grocery, Department Stores, Bakeries",$$,(574) 273-3500,"It's a cross between a supermarket and a department store, not unlike Walmart or a Target.",https://s3-media0.fl.yelpcdn.com/bphoto/4gMV_JJXjmOpoHTr9GRIOw/348s.jpg
Cass County,5,XgKT_bYSMV6L129YDGMJuA,Martin’s Super Market,https://www.yelp.com/biz/martins-super-market-granger-2?osq=supermarket,3.8,31,"Grocery, Gas Stations",$$,(574) 807-8220,This supermarket rocks. It's striking to me that I've written quite a number of reviews of...,https://s3-media0.fl.yelpcdn.com/bphoto/Yx3clSOe3fSjI9k1PdMiPw/348s.jpg
Cass County,6,L0pNoqMvYV3Jr1aS3rqV4w,Saigon Market,https://www.yelp.com/biz/saigon-market-south-bend?osq=supermarket,4.5,30,Grocery,$,(574) 289-7623,Want soy sauce that is better than any you'll get in a supermarket or restaurant?....,https://s3-media0.fl.yelpcdn.com/bphoto/q3ROd-C83DZC5Jr7XcTzgQ/348s.jpg
Cass County,7,cIAY8nTzWoMZBazpfuEMsA,Martin’s Super Markets,https://www.yelp.com/biz/martins-super-markets-saint-joseph-3?osq=supermarket,3.6,28,"Grocery, Delis, Pharmacy",$$,(269) 983-1223,"It's a wonderful local supermarket, although it is overpriced in my opinion but that's the price you...",https://s3-media0.fl.yelpcdn.com/bphoto/silZVzVpn_doDSIox7SpXg/348s.jpg
Cass County,8,QiV8YIaCXH1CqF5pfmq3Sw,Sawyer Market And Deli,https://www.yelp.com/biz/sawyer-market-and-deli-sawyer-2?osq=supermarket,3.4,12,"Grocery, Delis, Beer, Wine & Spirits",$$$,(269) 426-4646,"Fresh sliced deli meats and cheeses, great selection of beer wine and spirits, all your grocery...",https://s3-media0.fl.yelpcdn.com/bphoto/U4QrUAuYJE4QxD6dEFDFZw/348s.jpg
Cass County,9,FMbNBsOmyOwi3G3tFnnIMQ,Martin’s Super Market,https://www.yelp.com/biz/martins-super-market-niles-2?osq=supermarket,2.9,15,"Grocery, Delis",$$,(269) 684-2722,"Good, high-quality grocery store for a smaller town like Niles. They had some specialty items like...",https://s3-media0.fl.yelpcdn.com/bphoto/BZfZM0MuuxT037ww3GiZkQ/348s.jpg
Cass County,10,t2LVC6vuMXKGQ0RbEjx_Cg,South Bend Farmer’s Market,https://www.yelp.com/biz/south-bend-farmers-market-south-bend?osq=supermarket,4.4,58,"Fruits & Veggies, Farmers Market",$,(574) 282-1259,I cannot stress how much BETTER things taste from the farmer's market as opposed to the supermarket.,https://s3-media0.fl.yelpcdn.com/bphoto/C4SVF2HiitSynyVGXSx1uw/348s.jpg
Arenac County,1,w1_yC-CSBpUotBIZ4CGhfQ,Rogers Family Foods,https://www.yelp.com/biz/rogers-family-foods-hale?osq=supermarket,4.3,9,"Donuts, Bakeries, Grocery",$$,(989) 728-2711,"I love small town supermarkets and that's what this place is. Very clean, friendly staff, and it...",https://s3-media0.fl.yelpcdn.com/bphoto/OIWwfzZ73yTDE422Fvpflw/348s.jpg
Arenac County,2,8UYy3QtlZYG6Dx2SNSU1qQ,Neiman’s Family Market,https://www.yelp.com/biz/neimans-family-market-tawas-city?osq=supermarket,4.3,15,"Grocery, Bakeries, Meat Shops",$$,(989) 362-9180,Great little grocery store. Best variety of specialty foods in town. The store is always clean and...,https://s3-media0.fl.yelpcdn.com/bphoto/sOilRlFH-8YQG0e9yuVVAQ/348s.jpg
Arenac County,3,bgjRlz-A80LL1orum-w2Jg,Town & Country Supermarket,https://www.yelp.com/biz/town-and-country-supermarket-pinconning?osq=supermarket,4.5,2,"Grocery, Drugstores",N/A,(616) 799-4742,Good everyday values and terrific specials. Excellent selection of meats.,https://s3-media0.fl.yelpcdn.com/bphoto/ZzjhQIJxWRFvWTVUW9WRew/348s.jpg
Arenac County,4,M9ST96ZN1-gZ7AfIFtv7eA,Meijer,https://www.yelp.com/biz/meijer-saginaw?osq=supermarket,3.5,21,"Department Stores, Grocery, Bakeries",$,(989) 790-5101,"Good food and general merchandise selection compared to nearby supermarkets, the prices are usually...",https://s3-media0.fl.yelpcdn.com/bphoto/q8ZTYg7xHHnPoLDZYa_cmA/348s.jpg
Arenac County,5,USdFyyVnKQwcMgdlZF8FiA,Asian Market,https://www.yelp.com/biz/asian-market-saginaw?osq=supermarket,4.7,6,International Grocery,$,(989) 401-7920,a certain standard of availability and pricing with the likes of Arirang and Han Nam supermarkets.,https://s3-media0.fl.yelpcdn.com/bphoto/iA1vRzvr0EzwCIdETQsGRw/348s.jpg
Arenac County,6,XFgIgAMvXNnDvnPdCSqiGg,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-standish?osq=supermarket,N/A,N/A,Grocery,N/A,(989) 846-9574,N/A,https://s3-media0.fl.yelpcdn.com/bphoto/LgH3v5MIrAlK6PbxALtyFw/348s.jpg
Arenac County,7,EPVVsNyzgFfngXqx2S6Pvw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-rose-city-2?osq=supermarket,1.3,3,Grocery,$$$,(989) 685-2351,Went in yesterday to return some bottles and do my morning grocery shopping and while I was...,https://s3-media0.fl.yelpcdn.com/bphoto/3ca7W4DLSf7e_PLGkvTEyQ/348s.jpg
Arenac County,8,7WC0KFI8hUqnPYR3U_3c6A,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-roscommon-2?osq=supermarket,2.3,7,Grocery,$$,(989) 275-8426,Typical up north grocery store. Quite a variety and the prices are not bad.,https://s3-media0.fl.yelpcdn.com/bphoto/4bc0D44g1aGcZ2ajBn29OA/348s.jpg
Arenac County,9,qXQHYsw1x05SMRYKsHV8Tw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-oscoda-3?osq=supermarket,1.8,16,Grocery,$$$,(989) 739-0090,"The other local grocery store - Louie's Fresh Market - isn't much better for produce, but I did find...",https://s3-media0.fl.yelpcdn.com/bphoto/1KKF84Rw1KVu3wMDz5lJIA/348s.jpg
Arenac County,10,YuOtEOMZeCV8fkZwY8qlBg,Jack’s Fruit & Meat Market,https://www.yelp.com/biz/jacks-fruit-and-meat-market-bay-city?osq=supermarket,3.8,8,Fruits & Veggies,$,(989) 895-2800,"It's an old-fashioned small supermarket, with its limitations, but I'll be heading there to shop...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Osceola County,1,XfnrobQ6km-V4ZgrMMCRDg,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-houghton-lake?osq=supermarket,3.0,2,Grocery,$,(989) 366-5285,This is the nicest grocery store in the Houghton Lake/Prudenville area.,https://s3-media0.fl.yelpcdn.com/bphoto/EYG_NF2xQhleuk2M1FtCqQ/348s.jpg
Osceola County,2,ukaxjX8ezHzVfbrSiJ4F5A,Ebels General Store,https://www.yelp.com/biz/ebels-general-store-falmouth?osq=supermarket,4.3,17,"Grocery, Women's Clothing, Meat Shops",$$$,(231) 826-3333,"Ebel's is like a retail oasis here: It's a supermarket, a hardware and outdoor equipment store...",https://s3-media0.fl.yelpcdn.com/bphoto/3CPliFGT8jtN8ZlkAd9Icw/348s.jpg
Osceola County,3,oB6l0hMBYjFV942bscUmVA,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-harrison?osq=supermarket,2.2,5,Grocery,N/A,(989) 539-2108,"Don't rape us OR your everyday neighbors. You guys may be the only big local grocery store, along...",https://s3-media0.fl.yelpcdn.com/bphoto/EFHmLvwl-TFCxlxQXXhwIA/348s.jpg
Osceola County,4,bZmBMQWK2Tvr31OseZPAhA,Save A Lot,https://www.yelp.com/biz/save-a-lot-houghton-lake?osq=supermarket,5.0,2,"Grocery, Discount Store",$,(989) 422-7227,"This store is probably the only ""supermarket"" in this part of HL that actually has a good selection...",https://s3-media0.fl.yelpcdn.com/bphoto/pqg_nuHFEHg_4yXnQm-L6w/348s.jpg
Osceola County,5,2N_kZuSoGYvuuKxAVoFIXw,Walraven’s Country Garden Fruit Market,https://www.yelp.com/biz/walravens-country-garden-fruit-market-harrison?osq=supermarket,3.8,9,"Grocery, Fruits & Veggies, Ice Cream & Frozen Yogurt",$$,(989) 539-3565,There is always a good selection of veggies and it's cheaper than the veggies at a supermarket.,https://s3-media0.fl.yelpcdn.com/bphoto/K8_CpltLJAUq1mgjwO8sQA/348s.jpg
Osceola County,6,m8QSScddmInXLJu-x5Emew,Carrow’s Supermarket,https://www.yelp.com/biz/carrows-supermarket-farwell?osq=supermarket,2.8,6,Grocery,$$,(989) 588-2965,Its the only real grocery store that is close to our Lake House. We use to love the Deli counter...,https://s3-media0.fl.yelpcdn.com/bphoto/PpeaxHjYCLzjPmw5npLjiw/348s.jpg
Osceola County,7,wvUJi9EpB-L0aDOWHQtydg,ALDI,https://www.yelp.com/biz/aldi-mount-pleasant-7?osq=supermarket,3.8,4,"Grocery, Fruits & Veggies, Organic Stores",N/A,(855) 955-2534,Aldi Supermarket has a bunch of different things but it doesn't have as much as stores like Walmart...,https://s3-media0.fl.yelpcdn.com/bphoto/iYLyfVImj8zlG8vlYEdBPg/348s.jpg
Osceola County,8,7WC0KFI8hUqnPYR3U_3c6A,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-roscommon-2?osq=supermarket,2.3,7,Grocery,$$,(989) 275-8426,Typical up north grocery store. Quite a variety and the prices are not bad.,https://s3-media0.fl.yelpcdn.com/bphoto/4bc0D44g1aGcZ2ajBn29OA/348s.jpg
Osceola County,9,qF9nm6qvEtA9KTiGhGXjzQ,Family Fare,https://www.yelp.com/biz/family-fare-cadillac-4?osq=supermarket,4.8,6,"Grocery, Drugstores",$$,(231) 775-4233,Self checkout excellent and always full service operating. Great deli selection.,https://s3-media0.fl.yelpcdn.com/bphoto/MoNLOVDrGNLJuU_UG396lA/348s.jpg
Antrim County,1,leO0XctO3XSWPYnJEi8b4Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-boyne-city-3?osq=supermarket,2.4,14,Grocery,$$,(231) 582-6654,This is a really nice little grocery store. The selection is not bad and the prices are well within...,https://s3-media0.fl.yelpcdn.com/bphoto/XLYYKvoNH8NwUDX4pUZ3dw/348s.jpg
Antrim County,2,mWdEAfIJsF5F4NTE7iH5mA,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-bellaire-2?osq=supermarket,2.6,7,Grocery,$$,(231) 533-8724,"I do 90% of my grocery shopping here. It is close. A clean store, well stocked, very good employees.",https://s3-media0.fl.yelpcdn.com/bphoto/eUCEUoub7-gfHyjEh9LjHg/348s.jpg
Antrim County,3,43qdr81rr0cyyjlEoxAQPw,Village Market,https://www.yelp.com/biz/village-market-elk-rapids?osq=supermarket,4.3,9,Grocery,$$,(231) 264-5629,"Although their supermarket layout is a nightmare, they have most everything you need/want.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Antrim County,4,ruodpH36z0j2QLAzlOyn9Q,Family Fare,https://www.yelp.com/biz/family-fare-mancelona-4?osq=supermarket,4.0,1,Grocery,N/A,(231) 587-8202,"Was in the area and stopped here twice on the way to the place we were staying. Store is small, but is well stocked with what we needed. The location has a…",https://s3-media0.fl.yelpcdn.com/bphoto/3v18seou_qmnqQlCQX-pBQ/348s.jpg
Antrim County,5,R2w5C6hLEYvxCzS1MzalkA,N J’s Grocery,https://www.yelp.com/biz/n-js-grocery-lake-leelanau?osq=supermarket,4.4,24,"Grocery, Beer, Wine & Spirits, Indian",$,(231) 256-9195,"Old fashioned local grocery store. Great variety, reasonable prices. Friendly staff.",https://s3-media0.fl.yelpcdn.com/bphoto/Xypf5SmbEtUB7cU_uJTylA/348s.jpg
Antrim County,6,4EUKEEzeaxYwJN2uSt7qtw,Ken’s Village Market,https://www.yelp.com/biz/kens-village-market-indian-river?osq=supermarket,4.0,18,"Grocery, Delis",$$,(231) 238-9342,Local grocery store. Apple fritters and custard filled long johns particularly excellent.,https://s3-media0.fl.yelpcdn.com/bphoto/X3Dp9n-3AVNTF4nnhpOoWA/348s.jpg
Antrim County,7,A32vTf2n1HlVZ3TtHaPMbg,Eastport Market,https://www.yelp.com/biz/eastport-market-eastport?osq=supermarket,4.2,16,"Grocery, Hardware Stores, Gas Stations",$$$,(231) 599-1099,"Great market for summer or year round. Combo supermarket, filling station hardware store.",https://s3-media0.fl.yelpcdn.com/bphoto/Rx31FGNiX1-2nv94F6OVeQ/348s.jpg
Antrim County,8,ZbJvX52FuxIsa_fdCR_I8w,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-charlevoix?osq=supermarket,2.0,7,"Beer, Wine & Spirits, Bakeries, Grocery",$$,(231) 547-4131,"Very high for an average supermarket. Hence the 3 stars. However, I live on Beaver Island and they...",https://s3-media0.fl.yelpcdn.com/bphoto/Gq1r_XBZEyAFGtlI3MV6MQ/348s.jpg
Antrim County,9,MlAv6RGZ1UnR1z_aw74cdQ,Meijer,https://www.yelp.com/biz/meijer-traverse-city?osq=supermarket,3.3,46,"Grocery, Department Stores, Bakeries",$$,(231) 941-1543,Best supermarket/department store...they have about everything except hunting supplies!!!,https://s3-media0.fl.yelpcdn.com/bphoto/LxLubEXUzmbNhkG1WxP8cw/348s.jpg
Antrim County,10,PA6B1D47t3XOiNoOx-9H-g,American Spoon Foods,https://www.yelp.com/biz/american-spoon-foods-harbor-springs?osq=supermarket,4.4,7,Specialty Food,$$,(231) 526-8628,"to decide, just be careful that you can't buy something similar at the supermarket, grab the unique...",https://s3-media0.fl.yelpcdn.com/bphoto/NhHwaLInFh-ms7IZ5tKuhw/348s.jpg
