County,Position,Place ID,Title,Link,Rating,Reviews Count,Categories,Price,Phone,Snippet,Thumbnail
Alpena County,4,On4riPUHkHcEl7GJ2ElgrA,Marine Market,https://www.yelp.com/biz/marine-market-alpena?osq=meijer,4.7,3,Grocery,$$,(989) 354-5505,BEST jerky ever !! Every time we get to Alpena it's a must stop !!! The meat and service is awesome!!,https://s3-media0.fl.yelpcdn.com/bphoto/lNnCOSuomB6uwnG0XHVABQ/348s.jpg
Alpena County,5,4W4ztkxkE7RHuICf2cIYKg,Mr. Ed’s IGA,https://www.yelp.com/biz/mr-eds-iga-ossineke?osq=meijer,1.3,3,Grocery,N/A,(989) 471-2360,I just heard today that the owners go into Neimans and Meijer when a sale is going on and try and...,https://s3-media0.fl.yelpcdn.com/bphoto/3hT7rHZtX7AElQ2pCz-l2w/348s.jpg
Alpena County,6,v7XDdMgDn2OLy1OvHGmk2w,Walgreens,https://www.yelp.com/biz/walgreens-alpena?osq=meijer,3.0,2,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",N/A,(989) 354-8784,"I've always found the staff to be helpful and accommodating. The pharmacy works well in transferring scripts from one location to another. I like the store,…",https://s3-media0.fl.yelpcdn.com/bphoto/uTpdfGKQTb-qxcOIWSSYKw/348s.jpg
Alpena County,7,SsHWbarLuETXT3KWLELtIA,Big Lots,https://www.yelp.com/biz/big-lots-alpena-2?osq=meijer,4.7,3,"Discount Store, Department Stores",$$,(989) 356-4788,"Sometimes you just need a little random something. Well Big Lots probably has it! The furniture, Housewares, food, cards, electronics, pet supplies, people…",https://s3-media0.fl.yelpcdn.com/bphoto/KsQMp55MyIBoxHhlkw7MJQ/348s.jpg
Alpena County,8,-sF-j-t8NlXckp1NA0lBCQ,Rygwelski’s IGA,https://www.yelp.com/biz/rygwelskis-iga-rogers-city?osq=meijer,4.9,9,Grocery,$,(989) 734-3248,"Tiny little grocery store in Rogers City, MI that has some of the best home made landjagers!!!",https://s3-media0.fl.yelpcdn.com/bphoto/LrEoBWUGrMGzmnxn-pvkcw/348s.jpg
Alpena County,9,xkpQ0xQfVsfaL_8Blm884g,Huron General Store,https://www.yelp.com/biz/huron-general-store-sanborn-township?osq=meijer,5.0,1,Grocery,N/A,N/A,We fell in live with this place the moment we walked in. It's clean isles are fully stocked. Great place for kitchen spices.,https://s3-media0.fl.yelpcdn.com/bphoto/BH9h-mFXfwTSVGSuZ1M8uw/348s.jpg
Alpena County,10,9ooR5nODeRTlWOFiU5y1dw,Birch Hill Grocery,https://www.yelp.com/biz/birch-hill-grocery-presque-isle?osq=meijer,4.5,6,"Grocery, Cafes, Pizza",$$,(989) 595-0595,Beautiful old time country store lots of charm. Wife and I had a smoothie well worth the wait. Has a sitting room where you can enjoy your morning coffee and…,https://s3-media0.fl.yelpcdn.com/bphoto/T8T1nQqsTjyPeAvpyIIl8Q/348s.jpg
Roscommon County,1,yOn9cL6Rdn5iQQRerOHTKQ,Meijer,https://www.yelp.com/biz/meijer-west-branch-2?osq=meijer,5.0,1,"Grocery, Beer, Wine & Spirits, Department Stores",N/A,(989) 787-3040,This Meijer is top notch! Clean and well organized; friendly staff: and everything you could want in...,https://s3-media0.fl.yelpcdn.com/bphoto/6AS3kC4fOZ33k6qGqfyXtg/348s.jpg
Roscommon County,2,Eoikr99pEa5r6K4GWfNh-g,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-houghton-lake-2?osq=meijer,1.8,12,Department Stores,$$,(989) 366-9766,"If you can wait and take a trip to Cadillac and go to Meijer, even better!",https://s3-media0.fl.yelpcdn.com/bphoto/Lzc6A0Y1VUIp9ihOCJ2bCQ/348s.jpg
Roscommon County,3,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=meijer,2.5,15,Grocery,$$,(989) 348-5011,"The store was clean, the layout better than any mind-boggling Walmart or Meijer and the prices were...",https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Roscommon County,4,I2BZYXh2YWgF_AxGHsqw-A,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-west-branch?osq=meijer,1.6,9,Department Stores,$,(989) 343-1309,And I never even made it to the grocery side of the store. The only bright spot was the young lady...,https://s3-media0.fl.yelpcdn.com/bphoto/FZ2vCVwtb-GRzp1tBPRiRA/348s.jpg
Roscommon County,5,GjQFt_W3C3MqJ_b8cNZ5ng,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-cadillac?osq=meijer,1.6,15,"Department Stores, Grocery",$$,(231) 775-8778,I think I'm taking my business to Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/l0mEoIvWsaxn6h9ajXB_KQ/348s.jpg
Roscommon County,6,LOHziriO9Lxne2o6QXddOw,Steve’s Country Market,https://www.yelp.com/biz/steves-country-market-harrison?osq=meijer,4.3,3,"Meat Shops, Grocery",N/A,(989) 539-3110,"bef"" to be as high or ""higher than I can get it driving to Mt.Pleasant (Meijers) when they have...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Roscommon County,7,7WC0KFI8hUqnPYR3U_3c6A,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-roscommon-2?osq=meijer,2.3,7,Grocery,$$,(989) 275-8426,I'd rather drive further and go to the meijer I know is open.,https://s3-media0.fl.yelpcdn.com/bphoto/4bc0D44g1aGcZ2ajBn29OA/348s.jpg
Roscommon County,8,XfnrobQ6km-V4ZgrMMCRDg,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-houghton-lake?osq=meijer,3.0,2,Grocery,$,(989) 366-5285,This is the nicest grocery store in the Houghton Lake/Prudenville area.,https://s3-media0.fl.yelpcdn.com/bphoto/EYG_NF2xQhleuk2M1FtCqQ/348s.jpg
Roscommon County,9,2Vh-5TyVniW4RSY1rDAXCA,Dollar Daze Houghton Lake,https://www.yelp.com/biz/dollar-daze-houghton-lake-prudenville?osq=meijer,5.0,2,Department Stores,N/A,(989) 366-8029,This place is huge way bigger than you think from the outside! it is also very organized with lots of different types of items. the employees are very nice.…,https://s3-media0.fl.yelpcdn.com/bphoto/sIumZ8IRtKU8J0ypzr3FFg/348s.jpg
Roscommon County,10,X5aYq1g_Nn_XmtvSMiyUwg,Walgreens,https://www.yelp.com/biz/walgreens-prudenville?osq=meijer,N/A,N/A,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",N/A,(989) 366-5324,N/A,https://s3-media0.fl.yelpcdn.com/bphoto/jcSc7k9z0hkzgKgxzFKsWw/348s.jpg
Crawford County,1,DQfG2cwwokp-QfgmX8MMQw,Meijer,https://www.yelp.com/biz/meijer-gaylord-2?osq=meijer,3.8,5,"Grocery, Bakeries, Department Stores",$$,(989) 731-9600,Best experience I've had at a Meijer in ever!,https://s3-media0.fl.yelpcdn.com/bphoto/EPQ4L71h10lAglF6F9y8oA/348s.jpg
Crawford County,2,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=meijer,2.5,15,Grocery,$$,(989) 348-5011,"The store was clean, the layout better than any mind-boggling Walmart or Meijer and the prices were...",https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Crawford County,3,7H0sHW9gLRfVexYjBEUgVA,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-gaylord?osq=meijer,2.6,21,"Department Stores, Grocery",$,(989) 732-8090,So i called Meijer they had nothing in my price range. But i must say that they had very good...,https://s3-media0.fl.yelpcdn.com/bphoto/DXTBGsMCYzKgbzyUT4Z6Lw/348s.jpg
Crawford County,4,GngWdUkOKAZ45I4OND92iA,Walgreens,https://www.yelp.com/biz/walgreens-grayling?osq=meijer,3.6,5,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",$,(989) 344-0374,"The Pharmacist, Tim, was extremely helpful and friendly in resolving an issue with my son's medications. He listened to my crazy, stupid story with compassion,…",https://s3-media0.fl.yelpcdn.com/bphoto/dbmL3dOsDG-CwfowM6siOA/348s.jpg
Crawford County,5,9UpBaFb0OvVXm-CvfMdAgQ,Jojo’s Natural Market,https://www.yelp.com/biz/jojos-natural-market-gaylord?osq=meijer,3.8,4,"Grocery, Health Markets",$$,(989) 705-8500,"Well yes I love to go into Jojos, I go in at least once a week. However Meijer is getting alot of...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Crawford County,6,7WC0KFI8hUqnPYR3U_3c6A,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-roscommon-2?osq=meijer,2.3,7,Grocery,$$,(989) 275-8426,I'd rather drive further and go to the meijer I know is open.,https://s3-media0.fl.yelpcdn.com/bphoto/4bc0D44g1aGcZ2ajBn29OA/348s.jpg
Crawford County,7,E7xSl4tdbJ4zDDnB2eU1kw,Nature’s Nest,https://www.yelp.com/biz/natures-nest-grayling?osq=meijer,5.0,3,"Bakeries, Grocery",N/A,(989) 348-5491,Health foods! Serious supplements. Incredible selection. I was making my way North when allergies hit me and I realized I had not brought anything with me in…,https://s3-media0.fl.yelpcdn.com/bphoto/h4XZz0_yffz_F2vcGztXHA/348s.jpg
Crawford County,8,GjQFt_W3C3MqJ_b8cNZ5ng,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-cadillac?osq=meijer,1.6,15,"Department Stores, Grocery",$$,(231) 775-8778,I think I'm taking my business to Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/l0mEoIvWsaxn6h9ajXB_KQ/348s.jpg
Crawford County,9,Eoikr99pEa5r6K4GWfNh-g,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-houghton-lake-2?osq=meijer,1.8,12,Department Stores,$$,(989) 366-9766,"If you can wait and take a trip to Cadillac and go to Meijer, even better!",https://s3-media0.fl.yelpcdn.com/bphoto/Lzc6A0Y1VUIp9ihOCJ2bCQ/348s.jpg
Crawford County,10,QbUWgZ-WNxeszOpHm7Wr0g,Stephan Bridge Party Store,https://www.yelp.com/biz/stephan-bridge-party-store-grayling?osq=meijer,4.4,9,"Beer, Wine & Spirits, Grocery, Delis",N/A,(989) 344-0422,They have a wide selection of beer wine and liquor. They do have some groceries as well.,https://s3-media0.fl.yelpcdn.com/bphoto/IrByiVGfN7atQEVGyt0R4Q/348s.jpg
Missaukee County,1,cKM5ltxM5bABFfex4PmUoQ,Meijer,https://www.yelp.com/biz/meijer-cadillac-3?osq=meijer,3.7,15,"Grocery, Bakeries, Department Stores",$,(231) 876-2800,"Thanks for a great experience Meijer of Cadillac, MI. Go here for all your grocery needs!!!",https://s3-media0.fl.yelpcdn.com/bphoto/fp9hi0KC6ybpvwpADCNx8w/348s.jpg
Missaukee County,2,GjQFt_W3C3MqJ_b8cNZ5ng,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-cadillac?osq=meijer,1.6,15,"Department Stores, Grocery",$$,(231) 775-8778,I think I'm taking my business to Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/l0mEoIvWsaxn6h9ajXB_KQ/348s.jpg
Missaukee County,3,Eoikr99pEa5r6K4GWfNh-g,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-houghton-lake-2?osq=meijer,1.8,12,Department Stores,$$,(989) 366-9766,"If you can wait and take a trip to Cadillac and go to Meijer, even better!",https://s3-media0.fl.yelpcdn.com/bphoto/Lzc6A0Y1VUIp9ihOCJ2bCQ/348s.jpg
Missaukee County,4,LOHziriO9Lxne2o6QXddOw,Steve’s Country Market,https://www.yelp.com/biz/steves-country-market-harrison?osq=meijer,4.3,3,"Meat Shops, Grocery",N/A,(989) 539-3110,"bef"" to be as high or ""higher than I can get it driving to Mt.Pleasant (Meijers) when they have...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Missaukee County,5,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=meijer,2.5,15,Grocery,$$,(989) 348-5011,"The store was clean, the layout better than any mind-boggling Walmart or Meijer and the prices were...",https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Missaukee County,6,ukaxjX8ezHzVfbrSiJ4F5A,Ebels General Store,https://www.yelp.com/biz/ebels-general-store-falmouth?osq=meijer,4.3,17,"Grocery, Women's Clothing, Meat Shops",$$$,(231) 826-3333,"Ebel's is like a retail oasis here: It's a supermarket, a hardware and outdoor equipment store...",https://s3-media0.fl.yelpcdn.com/bphoto/3CPliFGT8jtN8ZlkAd9Icw/348s.jpg
Missaukee County,7,M85lCq0OrpRhRyYL1CpVSQ,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-traverse-city?osq=meijer,2.4,14,"Grocery, Department Stores",$,(231) 933-8800,Their clothes actually fit vs the ones at Meijer which tend to fit me awkwardly.,https://s3-media0.fl.yelpcdn.com/bphoto/DHCPqfkOYf08RbT3cCshpw/348s.jpg
Missaukee County,8,jAeMBPh9au1V0iMUVEfIcw,Roger’s,https://www.yelp.com/biz/roger-s-lake-city?osq=meijer,4.0,1,"Grocery, Hardware Stores",N/A,(231) 295-1208,Roger's is a small grocery store located in a small town. But you'll find lots of things here...,https://s3-media0.fl.yelpcdn.com/bphoto/QIG2Sk2urIC6pyhEOq4prw/348s.jpg
Missaukee County,9,hz_SiImc3mKJi41B1dYTSQ,Manton Mini-Mart,https://www.yelp.com/biz/manton-mini-mart-manton?osq=meijer,4.5,2,"Grocery, Convenience Stores",$,(231) 824-3752,"they have everything you might need from snacks, drinks, and some select grocery items.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Missaukee County,10,X4NmC-HAoS6hJ1In7Cf7MQ,Jerry’s Pharmacy,https://www.yelp.com/biz/jerrys-pharmacy-lake-city?osq=meijer,5.0,1,Pharmacy,N/A,(231) 839-5800,"Even though all my doctors are in Cadillac I transferred my prescriptions to Jerry's Pharmacy as soon as it opened in Lake City,small strip mall by the…",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Jackson County,1,AbCtM5YE9daClNqbcf_tsg,Meijer,https://www.yelp.com/biz/meijer-jackson-2?osq=meijer,2.5,22,"Grocery, Bakeries, Department Stores",$$,(517) 787-7000,Not happy that Meijers has decided to remove the self check out for items over 20.,https://s3-media0.fl.yelpcdn.com/bphoto/BR9-8e-1gkU5ujGT7i3wOA/348s.jpg
Jackson County,2,5dBuQFAldctKF4UGHgocEg,Meijer,https://www.yelp.com/biz/meijer-jackson-3?osq=meijer,2.6,9,"Grocery, Bakeries, Department Stores",N/A,(517) 787-8722,put it in a public forum for others to see. there is a cashier at this meijer location whose name...,https://s3-media0.fl.yelpcdn.com/bphoto/HuTsB1IGsKcEcNHgl1n7Bg/348s.jpg
Jackson County,3,IHJu9ba5yUQ6EMO9uQuKxw,Meijer,https://www.yelp.com/biz/meijer-mason?osq=meijer,2.9,20,"Department Stores, Grocery, Bakeries",$$,(517) 244-1900,"I used to love the Mason, MI Meijers. After moving back to this area ten years ago, I was absolutely...",https://s3-media0.fl.yelpcdn.com/bphoto/pCcjyWMNhdU7noqKLvAPPA/348s.jpg
Jackson County,4,z7LgoXEKpapU_kJT1I2VRQ,Meijer,https://www.yelp.com/biz/meijer-charlotte?osq=meijer,2.9,8,"Grocery, Bakeries, Department Stores",$$,(517) 541-9200,"This Meijer is under some construction, but every week that I go in there a little more is being...",https://s3-media0.fl.yelpcdn.com/bphoto/d_m6HVvK8sggxfBkPXRPmA/348s.jpg
Jackson County,5,lPlmEqNouYGvUXn4fd_byw,Polly’s Country Market,https://www.yelp.com/biz/pollys-country-market-jackson-2?osq=meijer,3.9,13,"Grocery, Drugstores, Meat Shops",N/A,(517) 787-6096,The prices are competitive with Meijer and Kroger. The selection of international foods is a lot...,https://s3-media0.fl.yelpcdn.com/bphoto/POfIzRCx-6CZNK5iZ1IjCw/348s.jpg
Jackson County,6,JUP-Hgp_3FDkKYFu6sIrbA,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-jackson-5?osq=meijer,2.2,17,"Department Stores, Grocery",$,(517) 817-0326,Then she just went on her merry way. 2nd I was hit in the leg by one of the ladies in the grocery...,https://s3-media0.fl.yelpcdn.com/bphoto/2fa1kK1nY4K412QDK5iXHg/348s.jpg
Jackson County,7,DUuU2vOCvDtQqKtFXorxMQ,Polly’s Country Market,https://www.yelp.com/biz/pollys-country-market-chelsea?osq=meijer,2.1,31,"Bakeries, Grocery",$$,(734) 433-0130,Some of their prices are better than Meijers and shelves are pretty well stocked.,https://s3-media0.fl.yelpcdn.com/bphoto/wXGQOw7w_vmuPQo9xT-zkQ/348s.jpg
Jackson County,8,h81laHoqE1-qSES5cVQfLA,Kroger,https://www.yelp.com/biz/kroger-jackson-2?osq=meijer,1.9,18,"Drugstores, Grocery",$$,(517) 788-5354,"ClickList allows customers to order and purchase from a selection of 40,000 groceries online and...",https://s3-media0.fl.yelpcdn.com/bphoto/G1hoIonOg_dnHb6m0TAniQ/348s.jpg
Jackson County,9,Q4VJVsue9os1fzpCgTGbJQ,Weatherwax Drug Stores,https://www.yelp.com/biz/weatherwax-drug-stores-jackson-2?osq=meijer,2.1,7,Drugstores,N/A,(517) 784-3184,We are in the process of switching our prescriptions over to Meijer's pharmacy.,https://s3-media0.fl.yelpcdn.com/bphoto/l6DdjIbxSJQrqK8oubFXRA/348s.jpg
Jackson County,10,BzewnfcHjg_vR8xgts02ug,Polly’s Food Service,https://www.yelp.com/biz/pollys-food-service-jackson-2?osq=meijer,3.7,3,Grocery,N/A,(517) 787-5228,"This is a calm, quaint, local grocery store with the same options as the big box stores with similar...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Cass County,1,Ezfspi4bXtYWCwUeYrPtIg,Meijer,https://www.yelp.com/biz/meijer-elkhart-2?osq=meijer,5.0,2,"Grocery, Department Stores, Bakeries",N/A,(574) 359-7840,Love the new Meijer here in Elkhart. What a great produce section that's so so much better than...,https://s3-media0.fl.yelpcdn.com/bphoto/nqreQH-iduBbtdlPGtLcwA/348s.jpg
Cass County,2,-3qJTaGiw_9RG2315VgwOg,Meijer,https://www.yelp.com/biz/meijer-mishawaka-2?osq=meijer,2.8,33,"Grocery, Department Stores, Bakeries",$$,(574) 273-3500,"I grew up with Target and but Meijer is way better. Or so it seems, to me!",https://s3-media0.fl.yelpcdn.com/bphoto/4gMV_JJXjmOpoHTr9GRIOw/348s.jpg
Cass County,3,3YrhFYMsXCCyRh5Nuwv8Gw,Meijer,https://www.yelp.com/biz/meijer-three-rivers?osq=meijer,2.7,10,"Grocery, Bakeries, Department Stores",$,(269) 279-1200,"I heart Meijer. Where else can you buy socks, Miracle Gro, and a gallon of cookie dough ice cream at...",https://s3-media0.fl.yelpcdn.com/bphoto/SVX9w-elfEGyZpcYqA7SXw/348s.jpg
Cass County,4,8YzNRusDPFgGKXbF1YHSfw,Meijer,https://www.yelp.com/biz/meijer-south-bend-2?osq=meijer,2.3,26,"Grocery, Bakeries, Department Stores",$$,(574) 273-3400,This Meijer use to be fairly responsive to customer service but not anymore.,https://s3-media0.fl.yelpcdn.com/bphoto/DkCFUWdXSxbwrgQOE0bztw/348s.jpg
Cass County,5,t7kbBsrf3lnolA3v8cZpmg,Meijer,https://www.yelp.com/biz/meijer-goshen?osq=meijer,2.8,10,"Grocery, Bakeries, Department Stores",$$,(574) 875-3000,"But, Meijer consistently has awesome fresh produce. I wouldn't complain about it being a little less...",https://s3-media0.fl.yelpcdn.com/bphoto/cFkyTJGXywlryYj_DuCdvw/348s.jpg
Cass County,6,YRLuHU7ZrMSo-CpIpJ-aIw,Meijer,https://www.yelp.com/biz/meijer-mishawaka-4?osq=meijer,2.5,10,"Grocery, Bakeries, Department Stores",$$,(574) 254-2500,Its Meijer. You come here for the price. They have a pretty good selection of ethnic food and their...,https://s3-media0.fl.yelpcdn.com/bphoto/Q63IJXrcZf27h3MVB4bfeA/348s.jpg
Cass County,7,T946_TyuOp5WqpB02ES99A,Meijer,https://www.yelp.com/biz/meijer-benton-harbor?osq=meijer,2.2,26,"Department Stores, Grocery, Bakeries",$$,(269) 926-7204,"It's clean, and today I lament is the first (and hopefully last) time I'd ever set foot in a Meijer...",https://s3-media0.fl.yelpcdn.com/bphoto/FWA07lGzscqxOy0QaMO2aw/348s.jpg
Cass County,8,mLsxU7BlhbT3gXMOPTrHuA,Meijer,https://www.yelp.com/biz/meijer-portage-3?osq=meijer,2.7,22,"Grocery, Department Stores, Bakeries",$$,(269) 321-4300,I have shopped all the Meijer stores in the Kalamazoo area. This particular Meijer (on Shaver Road...,https://s3-media0.fl.yelpcdn.com/bphoto/kcs1411JZuJpLslrYnN4yA/348s.jpg
Cass County,9,Rr9gznkm_S7RIQkxb0j3DA,Meijer,https://www.yelp.com/biz/meijer-stevensville?osq=meijer,3.4,33,"Grocery, Bakeries, Department Stores",$$,(269) 556-2400,"Thankfully, I was not. Evidently, Meijer needs to fix the issues with their online grocery ordering...",https://s3-media0.fl.yelpcdn.com/bphoto/Ei_Buu8DoIbMJd1w0EyaHA/348s.jpg
Cass County,10,Bx_-3vhMmOtABUraNEmYfw,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-paw-paw-2?osq=meijer,2.9,14,"Grocery, Department Stores",$$,(269) 415-6001,"I wish they had built a Meijer in Paw Paw instead. You know, a company that actually cares about...",https://s3-media0.fl.yelpcdn.com/bphoto/_Fb4xQslN4F_qTpzvD34Xw/348s.jpg
Arenac County,1,yOn9cL6Rdn5iQQRerOHTKQ,Meijer,https://www.yelp.com/biz/meijer-west-branch-2?osq=meijer,5.0,1,"Grocery, Beer, Wine & Spirits, Department Stores",N/A,(989) 787-3040,This Meijer is top notch! Clean and well organized; friendly staff: and everything you could want in...,https://s3-media0.fl.yelpcdn.com/bphoto/6AS3kC4fOZ33k6qGqfyXtg/348s.jpg
Arenac County,2,74Ov1WjAKxIaXo6bG4oMAg,Meijer,https://www.yelp.com/biz/meijer-bay-city-2?osq=meijer,3.5,13,"Grocery, Bakeries, Department Stores",$$,(989) 686-7722,I can certainly see why this Meijer store has better than average reviews.,https://s3-media0.fl.yelpcdn.com/bphoto/jekr6kdaHUkrAnf8IWMqyA/348s.jpg
Arenac County,3,0hYZ6ippMEEDG8mKwspCDA,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-midland-2?osq=meijer,2.4,12,"Grocery, Department Stores",$,(989) 835-6069,"The price of most non-sale items are lower than they are at Meijer, but when there is a special then...",https://s3-media0.fl.yelpcdn.com/bphoto/8OfEWOQWsQhLp0u8ej0nZw/348s.jpg
Arenac County,4,I2BZYXh2YWgF_AxGHsqw-A,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-west-branch?osq=meijer,1.6,9,Department Stores,$,(989) 343-1309,And I never even made it to the grocery side of the store. The only bright spot was the young lady...,https://s3-media0.fl.yelpcdn.com/bphoto/FZ2vCVwtb-GRzp1tBPRiRA/348s.jpg
Arenac County,5,szcLQTBgpI7E29ta80awZw,Greg’s Market,https://www.yelp.com/biz/gregs-market-omer?osq=meijer,N/A,N/A,Grocery,N/A,(989) 653-2421,N/A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Arenac County,6,OTdfcq432EywjvPUdhyWHQ,Au Gres IGA,https://www.yelp.com/biz/au-gres-iga-au-gres?osq=meijer,3.5,6,Grocery,N/A,(989) 876-7191,"It is a little pricier than other grocery stores, but other stores are 30 miles away.",https://s3-media0.fl.yelpcdn.com/bphoto/r078MpnwDadKSIG-pt7Ugg/348s.jpg
Arenac County,7,bgjRlz-A80LL1orum-w2Jg,Town & Country Supermarket,https://www.yelp.com/biz/town-and-country-supermarket-pinconning?osq=meijer,4.5,2,"Grocery, Drugstores",N/A,(616) 799-4742,"Clean, friendly, spacious and well stocked. Good everyday values and terrific specials. Excellent selection of meats. A pleasure to shop.",https://s3-media0.fl.yelpcdn.com/bphoto/ZzjhQIJxWRFvWTVUW9WRew/348s.jpg
Arenac County,8,_Gi6iLxMFi2FfDbbtBHpbg,ALDI,https://www.yelp.com/biz/aldi-midland?osq=meijer,2.8,6,"Grocery, Fruits & Veggies, Organic Stores",N/A,(855) 955-2534,I've found similar gluten free products at Meijer for the same price but with more product per...,https://s3-media0.fl.yelpcdn.com/bphoto/vP9KMlq6g60lo_j-ozMDlg/348s.jpg
Arenac County,9,Fgb4gXa-Ng6Erv2w7vZemw,Pine River Store,https://www.yelp.com/biz/pine-river-store-standish?osq=meijer,4.0,3,"Grocery, Beer, Wine & Spirits, Gas Stations",N/A,(989) 846-6521,Love this store. Used to walk there all the time for anything and everything. Very nice little store that usually has what you need.,https://s3-media0.fl.yelpcdn.com/bphoto/YW4vY6OYwvf65-__qqiQFw/348s.jpg
Arenac County,10,KXjF4bsLvba_7V2ORpyJoA,Dollar General,https://www.yelp.com/biz/dollar-general-omer?osq=meijer,N/A,N/A,"Discount Store, Grocery",N/A,(989) 653-2973,N/A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Osceola County,1,cKM5ltxM5bABFfex4PmUoQ,Meijer,https://www.yelp.com/biz/meijer-cadillac-3?osq=meijer,3.7,15,"Grocery, Bakeries, Department Stores",$,(231) 876-2800,"Thanks for a great experience Meijer of Cadillac, MI. Go here for all your grocery needs!!!",https://s3-media0.fl.yelpcdn.com/bphoto/fp9hi0KC6ybpvwpADCNx8w/348s.jpg
Osceola County,2,8eOmL7sOI4LOp9Xs5dSiXQ,Meijer,https://www.yelp.com/biz/meijer-big-rapids?osq=meijer,2.6,18,"Grocery, Bakeries, Department Stores",$$,(231) 527-0200,I will give credit where it is due Meijer in Big Rapids has the best produce in the area.Their meat...,https://s3-media0.fl.yelpcdn.com/bphoto/hId5cjRx-qscgaKkiz2P0w/348s.jpg
Osceola County,3,GjQFt_W3C3MqJ_b8cNZ5ng,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-cadillac?osq=meijer,1.6,15,"Department Stores, Grocery",$$,(231) 775-8778,I think I'm taking my business to Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/l0mEoIvWsaxn6h9ajXB_KQ/348s.jpg
Osceola County,4,rGDHJWGT2klx5qmN14mRUA,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-big-rapids?osq=meijer,1.7,11,"Department Stores, Grocery, Electronics",$,(231) 796-1443,We will now do all of our shopping at Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/k86PknzLCgOUnIE1P7cJCg/348s.jpg
Osceola County,5,USTl04_CDuaRz2rgGG0cRQ,Houseman’s Foods,https://www.yelp.com/biz/housemans-foods-baldwin?osq=meijer,2.3,7,Grocery,N/A,(231) 745-2761,Houseman's $10k a year as I shop more at save a lot 2 miles north or the meijer's in either...,https://s3-media0.fl.yelpcdn.com/bphoto/eUACFQcw-O6Ql8OJ4RhI_w/348s.jpg
